date,open,high,low,close,volume
1511308800000.0,8091.09,8322.68,8205.92,8091.09,3545.00571
1511395200000.0,8233.03,8260.0,8019.99,8000.0,4093.952687
1511481600000.0,8019.97,8369.0,8138.0,7850.0,4411.789112
1511568000000.0,8138.99,8734.78,8700.01,8090.0,4292.623682
1511654400000.0,8700.04,9350.0,9128.02,8604.72,4147.380237
1511740800000.0,9128.0,9654.28,9650.0,9112.04,4521.625707
1511827200000.0,9650.0,9939.0,9896.8,9570.5,4917.210985
1511913600000.0,9896.79,11300.03,9687.88,8520.0,13352.538715
1512000000000.0,9687.88,10900.0,9838.96,8850.8,9389.574329
1512086400000.0,9837.0,10898.0,10782.99,9380.0,6134.923633
1512172800000.0,10775.04,11190.0,10890.01,10620.0,4765.439757
1512259200000.0,10902.69,11825.0,11165.41,10500.0,5346.636524
1512345600000.0,11165.41,11600.0,11579.0,10802.0,4663.424562
1512432000000.0,11571.03,11853.0,11699.99,11447.68,5550.732055
1512518400000.0,11699.99,13615.23,13550.05,11665.58,6707.946319
1512604800000.0,13541.01,16649.96,16599.0,13050.0,7487.065695
1512691200000.0,16599.0,17204.99,15880.0,14015.0,17589.013136
1512777600000.0,15880.01,16269.3,14656.07,12535.0,13918.758687
1512864000000.0,14664.01,15720.12,14899.98,12368.0,16553.037173
1512950400000.0,14946.26,17470.0,16587.97,14901.08,11820.401762
1513036800000.0,16587.97,16976.45,16349.99,15875.0,9436.802411
1513123200000.0,16349.99,16546.0,16033.29,14666.56,12416.328801
1513209600000.0,16030.34,16445.0,16334.98,15450.0,11616.867151
1513296000000.0,16334.98,17991.0,17539.83,16298.45,9181.273947
1513382400000.0,17516.81,19539.0,19102.66,17190.01,4202.628709
1513468800000.0,19120.19,19798.68,18860.02,18510.0,9177.183434
1513555200000.0,18860.04,19300.0,18856.25,17029.98,10624.633071
1513641600000.0,18856.25,18950.0,17295.2,16300.0,13210.74822
1513728000000.0,17295.2,17720.35,16488.98,14777.66,13450.496693
1513814400000.0,16480.52,17309.5,15492.64,14022.0,20324.2173
1513900800000.0,15514.03,15699.34,13326.61,10961.0,36076.271175
1513987200000.0,13326.61,14950.0,13300.0,12978.18,13141.538875
1514073600000.0,13300.0,13819.99,13500.0,11640.0,28557.534988
1514160000000.0,13500.0,14300.0,13699.34,12708.0,15748.207607
1514246400000.0,13699.34,16050.0,15689.01,13533.0,15034.668104
1514332800000.0,15709.98,16498.05,15459.99,14200.15,14959.864723
1514419200000.0,15459.97,15539.99,14182.11,13150.0,21717.858014
1514505600000.0,14199.14,14981.0,14378.9,13850.0,18072.008116
1514592000000.0,14378.99,14398.85,12440.01,11750.0,19221.158039
1514678400000.0,12345.1,14050.11,13716.36,12149.98,11768.989718
1514764800000.0,13715.65,13818.55,13380.0,12750.0,8609.915844
1514851200000.0,13382.16,15473.49,14675.11,12890.02,20078.092111
1514937600000.0,14690.0,15307.56,14919.51,14150.0,15905.667639
1515024000000.0,14919.51,15280.0,15059.54,13918.04,21329.649574
1515110400000.0,15059.56,17176.24,16960.39,14600.0,23251.491125
1515196800000.0,16960.39,17143.13,17069.79,16011.21,18571.457508
1515283200000.0,17069.79,17099.96,16150.03,15610.0,12493.125558
1515369600000.0,16218.85,16322.3,14902.54,12812.0,26600.609912
1515456000000.0,14902.54,15500.0,14400.0,14011.05,14315.004253
1515542400000.0,14401.0,14955.66,14907.09,13131.31,17411.001655
1515628800000.0,14940.0,14968.68,13238.78,11400.0,33554.723751
1515715200000.0,13238.76,14109.78,13740.01,12500.0,16417.162137
1515801600000.0,13749.95,14580.0,14210.0,13706.15,12221.508528
1515888000000.0,14210.0,14339.5,13474.99,12569.2,17017.894329
1515974400000.0,13477.98,14249.99,13539.93,13147.79,14652.094705
1516060800000.0,13500.0,13542.93,10900.0,9035.0,63401.169175
1516147200000.0,10899.99,11680.99,10988.79,9037.94,72331.796646
1516233600000.0,10972.59,11878.82,10961.97,10435.33,48464.434937
1516320000000.0,10960.0,11795.0,11474.98,10360.0,34129.375421
1516406400000.0,11474.98,13099.0,12799.94,11412.45,28768.857827
1516492800000.0,12799.8,12799.8,11530.0,10965.0,41379.773426
1516579200000.0,11530.0,11926.35,10760.05,9900.24,43752.606791
1516665600000.0,10760.05,11399.0,10799.18,9905.0,37473.922552
1516752000000.0,10799.14,11570.48,11349.99,10500.0,27158.587762
1516838400000.0,11349.96,11794.05,11175.27,10950.21,20839.954183
1516924800000.0,11184.7,11643.0,11089.0,10311.15,33056.87196
1517011200000.0,11089.0,11650.0,11491.0,10842.69,18860.768345
1517097600000.0,11499.98,12244.0,11879.95,11408.0,16887.339524
1517184000000.0,11879.95,11975.02,11251.0,11139.55,14170.377538
1517270400000.0,11250.11,11308.42,10237.51,9900.0,25554.372946
1517356800000.0,10230.0,10425.85,10285.1,9700.0,18015.956805
1517443200000.0,10285.1,10335.0,9224.52,8750.99,33564.764311
1517529600000.0,9224.52,9250.0,8873.03,8010.02,49971.626975
1517616000000.0,8873.03,9473.01,9199.96,8229.0,28725.000735
1517702400000.0,9199.96,9368.0,8184.81,7930.0,32014.308449
1517788800000.0,8179.99,8382.8,6939.99,6625.0,63403.182579
1517875200000.0,6939.63,7878.0,7652.14,6000.01,100201.500307
1517961600000.0,7655.02,8476.0,7599.0,7150.01,60778.460497
1518048000000.0,7599.0,7844.0,7784.02,7572.09,1521.537318
1518134400000.0,7789.9,8738.0,8683.92,7789.9,20482.910825
1518220800000.0,8683.93,9065.78,8533.98,8120.0,49381.512653
1518307200000.0,8533.99,8549.0,8063.88,7726.53,45025.187952
1518393600000.0,8063.82,8989.0,8903.0,8053.0,41987.85049
1518480000000.0,8903.0,8950.0,8539.9,8351.0,35454.972956
1518566400000.0,8535.17,9489.6,9449.99,8533.0,40811.952867
1518652800000.0,9449.98,10219.5,10000.09,9301.5,52427.596715
1518739200000.0,10000.89,10323.37,10159.98,9666.0,38161.205974
1518825600000.0,10156.07,11075.07,11039.55,10050.0,41882.108407
1518912000000.0,11039.55,11274.0,10383.43,10080.0,61137.380728
1518998400000.0,10375.01,11250.0,11153.0,10270.33,40831.417131
1519084800000.0,11147.11,11786.01,11200.99,11100.59,48153.354288
1519171200000.0,11195.07,11304.03,10437.6,10200.0,68113.818754
1519257600000.0,10439.02,10933.44,9811.04,9679.0,67060.166483
1519344000000.0,9815.55,10435.0,10131.04,9570.19,57202.70237
1519430400000.0,10131.04,10496.97,9694.51,9352.0,40888.156299
1519516800000.0,9694.51,9847.0,9590.0,9274.8,28373.517586
1519603200000.0,9590.0,10444.32,10324.0,9350.0,34878.292756
1519689600000.0,10321.0,10870.0,10569.04,10121.0,30705.385123
1519776000000.0,10584.33,11098.0,10326.76,10300.0,30800.983782
1519862400000.0,10325.64,11060.41,10920.0,10240.0,25092.55393
1519948800000.0,10923.36,11200.0,11039.0,10770.0,23910.71009
1520035200000.0,11038.99,11544.0,11464.48,11015.01,21287.15328
1520121600000.0,11464.47,11565.0,11515.0,11050.02,17295.918653
1520208000000.0,11515.0,11710.0,11454.0,11415.01,15144.231063
1520294400000.0,11455.0,11455.0,10716.48,10555.48,29515.572363
1520380800000.0,10716.48,10899.0,9910.0,9389.31,50647.67108
1520467200000.0,9910.0,10099.0,9271.64,9060.0,41109.473226
1520553600000.0,9267.07,9410.0,9227.0,8329.0,64112.291407
1520640000000.0,9230.0,9490.0,8770.22,8667.07,37180.012857
1520726400000.0,8770.22,9740.0,9533.57,8450.0,44325.973386
1520812800000.0,9533.57,9888.88,9131.34,8780.0,42230.77793
1520899200000.0,9131.34,9474.0,9150.0,8823.0,40191.409358
1520985600000.0,9151.92,9333.78,8170.0,7900.28,49708.094108
1521072000000.0,8184.01,8430.0,8240.98,7650.0,52291.022277
1521158400000.0,8240.98,8611.64,8260.0,7900.0,38815.409893
1521244800000.0,8260.0,8348.62,7824.8,7721.99,33110.206329
1521331200000.0,7824.01,8317.4,8189.99,7322.0,59488.231711
1521417600000.0,8189.0,8705.23,8600.0,8088.4,55297.084942
1521504000000.0,8595.01,9050.0,8909.98,8280.0,44865.105835
1521590400000.0,8909.96,9177.01,8885.0,8750.6,39972.405371
1521676800000.0,8884.82,9100.0,8722.9,8465.1,40617.556809
1521763200000.0,8720.0,8909.0,8898.03,8269.0,39991.007666
1521849600000.0,8898.04,8999.95,8546.86,8491.0,35466.609572
1521936000000.0,8531.25,8669.85,8470.15,8365.77,29001.769316
1522022400000.0,8470.14,8514.89,8134.23,7831.0,44033.59566
1522108800000.0,8134.22,8215.94,7795.51,7730.0,37427.64805
1522195200000.0,7795.51,8109.0,7949.3,7728.0,26401.33167
1522281600000.0,7949.3,7975.0,7090.14,6941.11,54620.915125
1522368000000.0,7090.16,7292.43,6840.23,6600.1,65306.031976
1522454400000.0,6840.24,7223.36,6923.91,6777.0,36868.539087
1522540800000.0,6922.0,7049.98,6813.01,6430.0,44071.430463
1522627200000.0,6813.01,7125.0,7056.0,6765.0,32123.560072
1522713600000.0,7063.97,7520.0,7405.21,7011.01,37787.331811
1522800000000.0,7405.21,7427.52,6796.1,6707.0,42227.183804
1522886400000.0,6796.1,6902.0,6770.76,6566.69,39029.73146
1522972800000.0,6770.0,6850.0,6601.39,6500.0,27455.01192
1523059200000.0,6601.39,7070.0,6895.8,6586.28,32269.578267
1523145600000.0,6895.81,7109.13,7018.0,6880.0,21427.673165
1523232000000.0,7011.04,7185.0,6782.72,6611.0,34078.297206
1523318400000.0,6781.55,6890.0,6843.9,6656.0,22326.728095
1523404800000.0,6839.56,6990.0,6953.79,6787.0,23997.871177
1523491200000.0,6953.78,8012.23,7923.0,6743.2,64861.595987
1523577600000.0,7922.99,8233.39,7877.41,7732.0,55044.523148
1523664000000.0,7877.48,8186.0,7999.01,7810.0,31621.286357
1523750400000.0,8004.0,8429.54,8355.0,7999.02,27946.720444
1523836800000.0,8355.07,8419.0,8064.92,7867.0,36664.069715
1523923200000.0,8064.92,8173.7,7885.02,7825.4,32152.603567
1524009600000.0,7890.96,8236.43,8173.0,7868.0,26969.04457
1524096000000.0,8173.99,8296.0,8278.0,8080.0,27113.847464
1524182400000.0,8273.84,8930.0,8856.98,8177.09,39795.337485
1524268800000.0,8852.12,9035.0,8915.31,8565.0,40872.229909
1524355200000.0,8915.31,9020.67,8787.02,8727.68,29458.25348
1524441600000.0,8785.7,8985.0,8934.01,8745.0,25838.114709
1524528000000.0,8934.0,9731.01,9619.99,8922.0,46268.790106
1524614400000.0,9618.96,9759.82,8869.99,8730.0,81110.037589
1524700800000.0,8869.99,9307.48,9266.0,8651.62,43300.304245
1524787200000.0,9267.03,9395.0,8915.35,8889.0,37241.347036
1524873600000.0,8915.35,9427.48,9348.0,8870.0,34759.62842
1524960000000.0,9348.0,9570.51,9419.0,9163.74,38149.850035
1525046400000.0,9417.04,9458.64,9246.01,9124.99,35002.033875
1525132800000.0,9246.01,9248.99,9071.48,8800.49,41018.463633
1525219200000.0,9071.48,9268.0,9247.84,8970.2,26123.543961
1525305600000.0,9247.81,9844.0,9750.0,9168.4,38768.388288
1525392000000.0,9750.0,9830.04,9713.99,9520.85,28681.588879
1525478400000.0,9714.0,10020.0,9864.0,9682.0,24990.018345
1525564800000.0,9863.99,9970.0,9659.01,9417.03,27690.351559
1525651200000.0,9661.02,9689.67,9365.0,9181.0,33787.640012
1525737600000.0,9365.0,9475.7,9187.56,9060.54,25533.831889
1525824000000.0,9178.0,9390.0,9310.0,8965.0,25673.524899
1525910400000.0,9310.0,9395.12,9002.2,8970.0,25055.063718
1525996800000.0,9002.21,9016.8,8400.0,8341.0,48227.048061
1526083200000.0,8405.94,8646.88,8465.94,8153.0,40241.32081
1526169600000.0,8475.44,8763.36,8679.71,8298.0,25632.869362
1526256000000.0,8679.71,8879.99,8663.34,8277.0,37389.666533
1526342400000.0,8663.37,8859.99,8462.0,8401.3,28126.956136
1526428800000.0,8462.0,8488.0,8330.0,8083.01,31130.718908
1526515200000.0,8330.0,8464.0,8041.46,7979.0,25439.844799
1526601600000.0,8038.82,8273.21,8239.81,7911.9,23476.158251
1526688000000.0,8238.01,8390.8,8233.49,8095.73,17193.424276
1526774400000.0,8233.49,8609.0,8526.98,8163.9,19957.057109
1526860800000.0,8526.97,8595.31,8381.24,8305.0,21516.596486
1526947200000.0,8386.89,8400.18,7977.11,7935.11,23710.902858
1527033600000.0,7977.12,8031.9,7501.95,7425.0,42910.666774
1527120000000.0,7501.95,7730.73,7575.01,7266.99,37845.446595
1527206400000.0,7578.99,7649.55,7457.0,7308.15,26739.95664
1527292800000.0,7456.99,7620.0,7333.96,7300.0,19464.086071
1527379200000.0,7334.0,7400.0,7338.99,7231.11,18706.945515
1527465600000.0,7338.99,7437.0,7099.0,7058.02,27219.438963
1527552000000.0,7099.0,7540.0,7461.29,7032.95,39407.21183
1527638400000.0,7467.98,7569.0,7375.96,7260.5,32041.583623
1527724800000.0,7382.07,7699.0,7485.01,7327.51,30776.063102
1527811200000.0,7485.01,7608.55,7521.01,7355.54,28259.124078
1527897600000.0,7521.01,7697.33,7640.03,7437.0,26720.690219
1527984000000.0,7636.81,7786.69,7714.26,7600.0,27505.158951
1528070400000.0,7714.26,7760.52,7487.0,7446.5,32258.835115
1528156800000.0,7487.0,7679.49,7625.0,7358.0,31722.973384
1528243200000.0,7626.64,7699.0,7658.84,7467.05,27229.991898
1528329600000.0,7658.79,7765.0,7691.08,7620.0,25062.227202
1528416000000.0,7691.08,7703.5,7603.44,7531.0,23396.804671
1528502400000.0,7603.44,7683.98,7491.73,7450.0,19339.885176
1528588800000.0,7491.73,7491.73,6764.99,6622.81,52342.020032
1528675200000.0,6765.0,6922.0,6872.0,6610.0,34552.162303
1528761600000.0,6872.0,6890.51,6530.0,6435.0,36722.211191
1528848000000.0,6530.0,6627.6,6292.78,6118.68,46185.5181
1528934400000.0,6292.78,6720.0,6635.98,6260.0,44478.130837
1529020800000.0,6638.67,6666.66,6388.9,6362.31,30018.329905
1529107200000.0,6380.01,6560.0,6483.98,6320.86,22277.241147
1529193600000.0,6482.5,6589.03,6449.61,6422.0,19847.247688
1529280000000.0,6444.06,6794.38,6712.46,6380.0,31821.434995
1529366400000.0,6711.39,6841.74,6741.21,6653.0,24311.421143
1529452800000.0,6740.0,6817.23,6761.51,6551.81,26359.752452
1529539200000.0,6763.21,6795.0,6718.84,6672.57,25428.854048
1529625600000.0,6717.69,6733.97,6045.0,5918.94,52157.370833
1529712000000.0,6045.92,6260.0,6149.98,6008.48,26622.788589
1529798400000.0,6149.98,6259.8,6136.97,5750.0,47445.998955
1529884800000.0,6137.95,6350.0,6252.0,6061.97,39164.515306
1529971200000.0,6252.0,6272.54,6070.78,6035.0,19377.240484
1530057600000.0,6065.89,6190.43,6133.73,5971.0,19225.671098
1530144000000.0,6134.73,6173.01,5853.98,5827.0,30585.266026
1530230400000.0,5851.01,6300.0,6197.92,5780.0,33911.287278
1530316800000.0,6197.92,6528.99,6390.07,6186.03,37919.61284
1530403200000.0,6391.08,6441.06,6356.81,6251.0,27562.965974
1530489600000.0,6360.82,6685.0,6615.29,6271.62,36230.452264
1530576000000.0,6615.29,6679.35,6513.86,6463.01,38657.781691
1530662400000.0,6511.01,6784.92,6586.98,6441.11,23571.892777
1530748800000.0,6585.53,6712.0,6529.2,6453.33,35071.972898
1530835200000.0,6529.2,6648.54,6609.78,6425.0,29397.094748
1530921600000.0,6609.79,6818.16,6756.98,6508.88,23973.876886
1531008000000.0,6753.48,6780.0,6712.1,6667.44,24622.947794
1531094400000.0,6712.1,6802.06,6662.12,6612.24,26732.40655
1531180800000.0,6662.78,6681.0,6296.91,6263.0,38560.672702
1531267200000.0,6296.91,6406.0,6378.07,6278.99,28715.498487
1531353600000.0,6378.07,6380.28,6250.57,6070.0,31306.663348
1531440000000.0,6251.4,6350.0,6214.57,6110.0,26375.325286
1531526400000.0,6214.57,6335.0,6251.99,6178.0,17783.071999
1531612800000.0,6250.9,6395.0,6353.01,6225.4,22979.211508
1531699200000.0,6354.15,6747.3,6723.35,6330.4,36204.87708
1531785600000.0,6723.33,7468.99,7317.44,6652.04,52105.423459
1531872000000.0,7317.44,7588.08,7381.9,7225.38,59487.64345
1531958400000.0,7381.88,7576.28,7466.21,7270.0,41218.256437
1532044800000.0,7468.86,7700.0,7337.53,7273.0,46140.313447
1532131200000.0,7337.47,7458.47,7398.78,7211.0,28886.490291
1532217600000.0,7399.25,7582.4,7394.79,7335.5,30270.21844
1532304000000.0,7394.78,7833.0,7721.01,7375.0,41646.346671
1532390400000.0,7721.65,8486.0,8397.24,7696.0,60121.163749
1532476800000.0,8397.24,8491.77,8175.64,8050.0,48257.649124
1532563200000.0,8175.63,8315.69,7920.0,7850.06,43223.481682
1532649600000.0,7920.0,8285.0,8188.57,7805.0,43671.005891
1532736000000.0,8188.57,8246.54,8225.04,8067.0,26215.173839
1532822400000.0,8225.04,8294.51,8211.0,8115.0,25531.226185
1532908800000.0,8210.99,8273.0,8173.92,7866.0,39692.416542
1532995200000.0,8171.4,8180.0,7730.93,7633.0,48296.915587
1533081600000.0,7735.67,7750.0,7604.58,7430.0,42582.312932
1533168000000.0,7600.08,7709.46,7525.71,7455.72,37665.696684
1533254400000.0,7525.71,7540.0,7418.78,7282.44,44669.486047
1533340800000.0,7412.27,7494.81,7009.84,6926.0,36288.42601
1533427200000.0,7009.84,7089.87,7024.19,6882.29,32894.849782
1533513600000.0,7024.19,7160.0,6934.82,6821.0,32760.191643
1533600000000.0,6935.0,7150.46,6720.06,6670.0,45438.473501
1533686400000.0,6720.63,6721.54,6285.0,6123.0,59550.536319
1533772800000.0,6283.27,6622.81,6529.79,6178.6,51941.185111
1533859200000.0,6529.79,6575.88,6144.01,6026.39,59034.974902
1533945600000.0,6148.13,6488.0,6232.35,5971.0,47133.418555
1534032000000.0,6222.55,6472.3,6308.33,6130.0,38567.770712
1534118400000.0,6308.56,6545.0,6246.35,6145.04,53895.828783
1534204800000.0,6248.25,6250.33,6188.08,5880.0,50186.745091
1534291200000.0,6188.08,6609.0,6267.16,6172.11,68806.687026
1534377600000.0,6265.27,6480.0,6311.75,6205.6,48515.254618
1534464000000.0,6316.0,6585.0,6584.49,6285.4,57851.610803
1534550400000.0,6579.04,6620.0,6387.96,6288.0,53742.322172
1534636800000.0,6387.96,6541.0,6477.53,6300.0,45190.847994
1534723200000.0,6477.53,6530.0,6254.84,6220.0,49435.55526
1534809600000.0,6251.0,6500.0,6480.0,6235.08,41569.947408
1534896000000.0,6479.98,6882.54,6360.89,6251.2,77909.391359
1534982400000.0,6362.57,6576.99,6525.01,6342.28,40358.166825
1535068800000.0,6525.0,6725.0,6681.64,6440.5,38305.675322
1535155200000.0,6686.98,6789.0,6733.64,6650.61,19220.505929
1535241600000.0,6733.64,6775.27,6700.0,6568.0,20107.297208
1535328000000.0,6700.0,6940.51,6908.64,6646.5,37747.078747
1535414400000.0,6907.26,7135.0,7076.11,6860.0,48352.917163
1535500800000.0,7077.0,7133.81,7031.22,6912.34,43252.487392
1535587200000.0,7033.21,7063.63,6984.84,6784.81,44716.77462
1535673600000.0,6984.84,7089.0,7011.21,6888.0,40467.400638
1535760000000.0,7011.21,7275.0,7200.01,7008.74,40323.414093
1535846400000.0,7201.57,7345.45,7302.01,7127.0,39814.840352
1535932800000.0,7302.0,7338.28,7263.02,7191.63,32396.018371
1536019200000.0,7263.0,7410.0,7359.06,7227.17,35300.640518
1536105600000.0,7359.05,7397.3,6700.0,6682.0,63715.256267
1536192000000.0,6697.27,6725.0,6516.01,6265.0,60644.464227
1536278400000.0,6516.84,6544.0,6395.54,6320.0,38906.28805
1536364800000.0,6395.54,6478.0,6185.05,6111.0,38215.032171
1536451200000.0,6185.06,6441.0,6250.81,6141.53,37053.92382
1536537600000.0,6252.26,6373.98,6312.0,6221.0,32439.456432
1536624000000.0,6311.99,6404.0,6294.91,6169.68,33104.88859
1536710400000.0,6293.0,6360.0,6338.62,6192.37,31433.645939
1536796800000.0,6338.62,6535.0,6487.38,6337.4,40465.063107
1536883200000.0,6487.39,6584.99,6476.63,6385.62,37173.339277
1536969600000.0,6476.63,6565.45,6514.96,6466.13,25243.656612
1537056000000.0,6514.96,6524.62,6505.0,6370.0,27568.132897
1537142400000.0,6500.08,6533.84,6248.69,6201.0,35987.254738
1537228800000.0,6248.69,6390.0,6336.45,6224.98,32620.86667
1537315200000.0,6336.39,6517.7,6391.89,6123.0,39044.080082
1537401600000.0,6392.0,6540.0,6492.0,6325.0,25189.024728
1537488000000.0,6492.0,6784.86,6759.02,6491.0,51779.343463
1537574400000.0,6759.01,6839.03,6723.05,6627.0,29349.690667
1537660800000.0,6723.05,6788.23,6708.0,6661.75,30286.229773
1537747200000.0,6706.81,6730.0,6581.39,6557.0,35305.73991
1537833600000.0,6581.42,6584.01,6447.54,6325.02,40301.029452
1537920000000.0,6445.11,6557.99,6465.12,6379.7,33484.54207
1538006400000.0,6467.84,6750.0,6689.13,6434.0,33087.428297
1538092800000.0,6689.12,6814.8,6634.58,6540.88,42399.448523
1538179200000.0,6634.58,6636.0,6596.38,6464.57,30255.9597
1538265600000.0,6597.66,6662.0,6626.57,6533.0,27764.724519
1538352000000.0,6626.57,6667.09,6611.61,6510.0,20621.506894
1538438400000.0,6610.0,6640.0,6525.79,6494.0,28245.810088
